CLASS,Normalized Fixed Acidity ,Normalized volatile Acidity,Normalized citric acid,Normalized residual sugar,Normalized chlorides,Normalized free sulfur dioxide,Normalized total sulfur dioxide,Normalized density,Normalized pH,Normalized sulphates,Normalized alcohol
6,-0.4204731023,-0.180991745,3.353582732,1.362226296,-0.08113052025,1.922443044,2.015340866,1.060864656,-0.05475132863,0.4394994764,-0.8242756777
5,1.238723075,-1.173210187,3.353582732,2.259389685,-0.4015591595,0.9815655017,1.144624093,1.930254954,-1.313152945,-0.6997103612,-0.9868119012
6,-1.487099216,-0.9251555766,1.287594225,-1.043354656,-0.7219877988,-0.4297508119,-0.5026779106,-0.7447921159,2.39582024,-0.3491842573,-0.1741307838
5,0.7646670243,-0.7763228103,1.287594225,-1.003918903,-0.6762122789,-1.60584774,-0.9733356258,-0.7447921159,-0.8495312969,1.140551684,0.4760141101
5,1.357237088,0.2158956318,1.287594225,0.5932291066,0.01042051953,0.6875412697,1.168156978,0.7933599494,-0.3196779847,-0.08628967941,-0.417935119
8,1.357237088,0.6127830087,1.287594225,0.5143575999,-0.5846612391,0.2171024985,0.9798938922,-0.1429065251,-0.3859096488,-0.9626049391,1.451231451
8,1.00169505,0.7120048529,1.287594225,0.4453450316,-0.5846612391,0.3935170377,1.121091207,-0.310096967,-0.3196779847,-0.9626049391,1.532499563
7,0.8831810369,0.1166737876,1.287594225,0.6326648599,-0.7219877988,0.5699315769,1.37995295,-0.07603034839,-0.3859096488,-0.9626049391,1.451231451
5,-0.183445077,3.390994647,-0.7783942813,-1.043354656,-0.3100081197,-1.723457433,-1.796986627,-0.2097827019,1.468576944,-1.488394095,-0.09286267207
7,-0.0649310643,-0.08176990081,1.287594225,-1.02363678,-0.08113052025,-0.01811688714,-0.2908819388,-1.346677707,-0.3859096488,-0.08628967941,1.288695228
6,1.00169505,-0.08176990081,1.287594225,-0.9053295198,-0.2184570799,-0.7237750439,-1.232197369,-0.8785444694,-0.1872146567,-0.6120788352,1.613767674
6,-0.183445077,2.29955436,-0.7783942813,-0.8461758898,-0.1269060401,-1.253018662,0.3915717482,-1.212925353,0.2101753275,0.9652886322,2.020108233
7,0.6461530116,-0.8755446545,1.287594225,0.5735112299,-0.7219877988,-0.5473605047,-0.1496846242,-0.00915417164,-1.313152945,-1.488394095,0.3947459984
5,1.712779125,-0.7763228103,1.287594225,-0.9250473965,-0.2642325998,-0.07692173354,0.7210321489,-0.07603034839,-0.9157629609,-1.050236465,-0.3366670073
5,-0.3019590896,0.2158956318,-0.7783942813,-1.02363678,-0.5388857192,-1.076604122,-0.4085463676,-0.2432207903,-0.3859096488,-1.137867991,-1.068080013
7,-0.0649310643,0.8112266971,-0.7783942813,-0.3532289732,-0.3100081197,-0.6649701975,-0.3379477103,-1.045734911,0.5413336476,-1.313131043,1.695035786
8,0.172096961,-1.073988343,3.353582732,1.263636913,-0.03535500036,-0.6649701975,-0.2908819388,0.05772200511,0.4751019836,-0.9626049391,1.369963339
7,2.779405239,-0.9747664987,1.287594225,-0.9644831498,-0.2184570799,0.2171024985,-0.1967503957,0.1580362702,-0.981994625,0.001341846559,-0.5804713425
6,1.4757511,-0.7763228103,1.287594225,0.33689671,0.239298119,0.9227606553,1.568216036,0.4589790656,-0.5846046408,0.2642364245,0.3947459984
6,1.120209062,-0.180991745,3.353582732,0.21858945,-0.08113052025,1.393199426,0.509236177,0.6596075959,0.2101753275,1.315814736,-0.417935119
6,-0.0649310643,-0.6771009661,1.287594225,1.598840816,0.651277798,0.8639558089,0.7445650346,1.696188336,2.39582024,-0.4368157833,-0.5804713425
5,1.238723075,-0.7763228103,1.287594225,-0.9447652731,0.3308491588,-1.194213815,0.1327100049,-0.3435350554,-0.1872146567,-0.1739212054,-0.01159456033
5,1.357237088,-0.9747664987,1.287594225,-0.9053295198,0.6970533179,-1.488238047,0.1562428907,0.05772200511,0.2764069915,-0.08628967941,-0.417935119
6,2.305349189,-0.4786572777,3.353582732,-0.6292792465,-0.17268156,-1.194213815,-0.2908819388,-0.2097827019,-1.114457953,0.1766048985,0.5572822219
7,0.527638999,-0.5778791219,1.287594225,0.5932291066,-0.5388857192,-0.3709459655,-0.1026188527,-0.04259226002,-1.313152945,-1.488394095,0.3947459984
6,0.527638999,-0.5778791219,1.287594225,0.6918184899,-0.6762122789,0.7463461161,0.5327690628,-0.1094684368,-1.180689617,-1.838920199,0.5572822219
7,0.6461530116,-0.8755446545,1.287594225,0.5735112299,-0.7219877988,-0.5473605047,-0.1496846242,-0.00915417164,-1.313152945,-1.488394095,0.3947459984
6,0.527638999,-1.222821109,1.287594225,-1.003918903,-0.3100081197,-0.07692173354,-0.05555308117,-0.4772874089,-0.3196779847,2.455024574,-0.01159456033
6,1.594265113,-0.5778791219,1.287594225,0.6326648599,-0.4015591595,1.040370348,0.3680388625,0.3586648005,-1.114457953,-1.400762569,0.06967355141
6,1.594265113,-0.3794354334,1.287594225,0.5735112299,-0.3557836396,0.9815655017,0.5798348343,0.3921028889,-1.114457953,-1.400762569,0.06967355141
6,1.831293138,-0.4786572777,1.287594225,0.27774308,-0.4931101993,-0.7825798903,-1.020401397,-0.1763446135,-0.981994625,-1.313131043,1.207427116
5,1.712779125,-0.7763228103,1.287594225,-0.9250473965,-0.2642325998,-0.07692173354,0.7210321489,-0.07603034839,-0.9157629609,-1.050236465,-0.3366670073
6,1.712779125,-0.7763228103,1.287594225,-0.9250473965,-0.3557836396,0.1582976521,0.6739663773,-0.04259226002,-0.9157629609,-1.050236465,-0.3366670073
5,-0.3019590896,0.2158956318,-0.7783942813,-1.02363678,-0.5388857192,-1.076604122,-0.4085463676,-0.2432207903,-0.3859096488,-1.137867991,-1.068080013
5,0.05358294835,-0.6771009661,1.287594225,-0.9842010265,-0.2184570799,-1.194213815,0.6033677201,-0.4438493205,0.4088703195,1.22818321,0.3947459984
6,1.357237088,-0.2802135892,1.287594225,0.5143575999,-0.08113052025,-0.2533362727,1.097558321,1.328369363,1.004955296,0.001341846559,-0.417935119
6,-0.3019590896,-0.6771009661,1.287594225,2.318543315,-0.17268156,0.3347121913,0.4621704055,1.896816866,0.6075653116,-0.8749734131,-1.474420572
5,0.4091249863,-0.08176990081,3.353582732,1.204483283,-0.4015591595,0.6875412697,0.415104634,1.361807452,-0.981994625,-0.4368157833,-1.474420572
6,8.705105872,-0.08176990081,1.287594225,-1.043354656,-0.4015591595,-0.1357265799,0.415104634,-0.6779159392,-0.2534463207,0.4394994764,0.4760141101
6,1.238723075,0.0174519434,1.287594225,0.2580252033,-0.03535500036,0.7463461161,1.332887179,0.4589790656,-0.981994625,0.5271310024,0.3947459984
6,0.6461530116,-0.08176990081,1.287594225,-1.043354656,-0.4015591595,-0.1357265799,0.415104634,-0.6779159392,-0.2534463207,0.4394994764,0.4760141101
6,-0.3019590896,-0.6771009661,1.287594225,2.318543315,-0.17268156,0.3347121913,0.4621704055,1.896816866,0.6075653116,-0.8749734131,-1.474420572
5,0.4091249863,-0.08176990081,3.353582732,1.204483283,-0.4015591595,0.6875412697,0.415104634,1.361807452,-0.981994625,-0.4368157833,-1.474420572
7,1.4757511,0.2158956318,1.287594225,0.33689671,-0.4015591595,-0.5473605047,0.8386965777,0.09116009349,-0.5846046408,-1.663657147,0.5572822219
7,0.7646670243,-0.4786572777,1.287594225,0.2580252033,0.1477470792,1.510809119,1.662347579,0.02428391674,-0.3196779847,-1.663657147,0.4760141101
6,0.527638999,-0.180991745,1.287594225,-0.2743574666,-0.8135388386,-0.1945314263,-0.7380067682,-0.1429065251,0.3426386555,0.4394994764,0.2322097749
6,0.2906109737,-0.9747664987,3.353582732,1.81573746,-0.08113052025,0.5111267305,0.8857623492,1.863378777,1.269881952,1.578709314,-1.230616236
6,1.949807151,-1.272432031,1.287594225,-0.9644831498,-0.6762122789,-1.076604122,-0.3850134818,-0.2766588786,-1.048226289,-0.7873418871,-0.1741307838
5,2.423863201,-1.47087572,1.287594225,-1.063072533,-0.8135388386,-1.723457433,-2.691236286,-0.4772874089,-1.843006257,-1.488394095,-0.4992032308
6,1.4757511,0.0174519434,1.287594225,-1.063072533,-0.2642325998,-0.1945314263,0.2268415479,-0.1429065251,-0.3859096488,-0.6997103612,-0.417935119
6,-1.013043166,-1.073988343,1.287594225,-1.063072533,-0.5388857192,-0.5473605047,-0.7615396539,-0.6779159392,0.1439436634,-0.6120788352,-0.5804713425
6,0.527638999,-0.180991745,1.287594225,-0.2743574666,-0.8135388386,-0.1945314263,-0.7380067682,-0.1429065251,0.3426386555,0.4394994764,0.2322097749
6,0.2906109737,-0.9747664987,3.353582732,1.81573746,-0.08113052025,0.5111267305,0.8857623492,1.863378777,1.269881952,1.578709314,-1.230616236
4,0.2906109737,2.497998049,-0.7783942813,-1.102508286,-0.7677633187,-0.3709459655,-1.232197369,-0.3435350554,-0.1872146567,-1.488394095,-1.149348125
6,0.4091249863,-1.173210187,1.287594225,-1.003918903,-0.4015591595,-0.4885556583,-0.8086054254,-0.5441635856,0.2764069915,0.7023940543,0.06967355141
6,0.527638999,-1.371653876,1.287594225,-1.043354656,-0.3557836396,-0.4297508119,-0.9262698542,-0.4104112321,0.07771199942,2.016866944,0.06967355141
5,2.423863201,-1.47087572,1.287594225,-1.063072533,-0.8135388386,-1.723457433,-2.691236286,-0.4772874089,-1.843006257,-1.488394095,-0.4992032308
6,1.238723075,-1.570097564,1.287594225,-0.2349217133,0.1477470792,-0.1357265799,0.320973091,0.3921028889,-0.05475132863,-0.1739212054,0.06967355141
6,-0.183445077,0.1166737876,1.287594225,-0.3335110966,-0.5388857192,-0.01811688714,0.415104634,0.1580362702,-0.3859096488,-0.3491842573,-0.4992032308
6,-0.183445077,0.2158956318,1.287594225,-0.3137932199,-0.5388857192,0.04068795926,0.4621704055,0.1580362702,-0.4521413128,-0.3491842573,-0.4992032308
6,0.2906109737,0.8112266971,-0.7783942813,-0.9053295198,-0.9508653982,-0.1945314263,-0.855671197,-1.246363442,1.004955296,0.8776571062,1.85757201
6,1.949807151,-1.272432031,1.287594225,-0.9644831498,-0.6762122789,-1.076604122,-0.3850134818,-0.2766588786,-1.048226289,-0.7873418871,-0.1741307838
6,1.238723075,-0.9747664987,1.287594225,-0.2349217133,0.239298119,0.04068795926,0.4386375198,0.4255409772,-0.05475132863,-0.08628967941,0.06967355141
6,-0.3019590896,-0.8755446545,5.419571238,-1.02363678,3.489360031,0.5699315769,-0.2202832815,-0.1429065251,-0.6508363048,-1.576025621,-1.474420572
7,0.527638999,-0.6771009661,1.287594225,-0.9053295198,-0.3557836396,0.5111267305,0.320973091,-0.9454206462,0.8724919677,-0.4368157833,1.695035786
7,0.05358294835,0.2158956318,1.287594225,0.2383073266,0.5139512384,-0.6061653511,0.415104634,0.7264837726,1.601040272,1.22818321,0.3947459984
7,1.238723075,1.406557762,1.287594225,0.3566145866,0.4681757185,-0.1945314263,0.6033677201,0.8267980377,0.6737969756,0.9652886322,0.5572822219
7,0.05358294835,-0.3794354334,1.287594225,-1.003918903,-0.630436759,-0.01811688714,0.2268415479,-0.2766588786,1.7335036,0.7023940543,0.1509416632
6,0.8831810369,-0.4786572777,1.287594225,0.7115363665,-0.4473346794,0.5699315769,1.026959664,0.8936742145,-0.7170679689,0.7900255803,-0.743007566
6,1.238723075,-0.9747664987,1.287594225,-0.2349217133,0.239298119,0.04068795926,0.4386375198,0.4255409772,-0.05475132863,-0.08628967941,0.06967355141
4,-0.7760151402,1.505779607,1.287594225,0.001692806684,-0.03535500036,-1.370628354,-0.5497436821,0.759921861,0.5413336476,0.7023940543,-1.230616236
4,2.305349189,0.7120048529,1.287594225,-1.063072533,-0.4473346794,-1.253018662,-1.938183942,-0.6779159392,-1.511847937,-1.400762569,-0.01159456033
6,1.120209062,0.2158956318,3.353582732,-0.9053295198,-0.5846612391,-0.1357265799,0.415104634,-1.012296823,0.6737969756,0.2642364245,1.85757201
5,2.660891227,0.0174519434,1.287594225,-0.8658937665,0.6055022782,-1.488238047,-0.6203423394,0.5927314191,-0.2534463207,-0.2615527313,-0.3366670073
7,0.2906109737,0.6127830087,1.287594225,-0.9644831498,-0.8593143584,-0.5473605047,-0.2908819388,-1.346677707,0.7400286397,-1.400762569,1.369963339
6,1.120209062,0.2158956318,3.353582732,-0.9053295198,-0.5846612391,-0.1357265799,0.415104634,-1.012296823,0.6737969756,0.2642364245,1.85757201
5,2.660891227,0.0174519434,1.287594225,-0.8658937665,0.6055022782,-1.488238047,-0.6203423394,0.5927314191,-0.2534463207,-0.2615527313,-0.3366670073
6,1.949807151,-0.8755446545,1.287594225,-0.5701256165,-0.08113052025,-0.3709459655,-0.5026779106,-0.07603034839,-0.3196779847,0.1766048985,-0.3366670073
5,0.8831810369,-0.9747664987,1.287594225,2.298825438,0.01042051953,0.04068795926,0.4621704055,1.863378777,-0.8495312969,-0.6997103612,-1.068080013
5,0.7646670243,-0.8755446545,1.287594225,-0.9053295198,0.4224001986,-0.9589944295,-0.6674081109,0.1914743586,0.9387236317,-0.4368157833,-0.4992032308
6,0.6461530116,0.2158956318,1.287594225,0.3566145866,0.4224001986,0.8051509625,1.168156978,1.127740833,2.197125248,0.7900255803,-0.6617394543
5,-0.183445077,0.2158956318,3.353582732,-0.2743574666,-0.3557836396,-0.01811688714,0.4386375198,0.1580362702,0.1439436634,-0.2615527313,-0.4992032308
5,-0.3019590896,0.2158956318,3.353582732,-0.3532289732,-0.2184570799,0.04068795926,0.4857032913,0.1914743586,0.1439436634,-0.3491842573,-0.4992032308
6,0.6461530116,0.2158956318,1.287594225,0.3566145866,0.4224001986,0.8051509625,1.168156978,1.127740833,2.197125248,0.7900255803,-0.6617394543
6,0.05358294835,-0.5778791219,1.287594225,0.1200000667,0.7886043577,0.8639558089,0.6974992631,0.5592933307,2.329588576,0.08897337253,-0.1741307838
5,1.120209062,-0.180991745,1.287594225,-0.6489971232,-0.03535500036,-0.8413847367,-0.5262107963,-0.310096967,-0.1872146567,-1.225499517,-0.1741307838
4,1.949807151,-1.073988343,1.287594225,0.4749218466,0.1019715593,-0.7237750439,-0.7144738824,0.224912447,-2.041701249,-1.313131043,-0.01159456033
6,-0.0649310643,-1.073988343,3.353582732,-0.7870222598,0.3308491588,1.510809119,1.026959664,0.4255409772,2.925673552,2.367393048,-0.01159456033
6,-0.7760151402,-0.08176990081,1.287594225,-0.9842010265,0.1935225991,-0.9001895831,-1.514591998,-0.310096967,0.8724919677,-0.4368157833,-0.5804713425
4,0.2906109737,3.589438335,1.287594225,-0.9053295198,0.1935225991,-1.076604122,-0.2438161672,0.1914743586,0.8062603037,0.7900255803,0.06967355141
5,-0.5389871149,-0.9747664987,3.353582732,1.086176023,0.01042051953,1.099175194,0.6974992631,1.261493187,2.594515232,1.66634084,-0.3366670073
4,0.8831810369,0.315117476,1.287594225,1.381944173,0.7428288378,0.8639558089,1.238755636,1.629312159,0.2101753275,0.3518679504,-1.230616236
5,3.490489315,0.315117476,1.287594225,1.776301706,0.01042051953,-1.311823508,-0.4556121391,2.130883484,-0.05475132863,-0.3491842573,-0.8242756777
6,2.542377214,0.2158956318,1.287594225,0.15943582,-0.3100081197,-0.1945314263,-1.279263141,-0.07603034839,-1.644311265,-1.488394095,0.8010865571
7,1.831293138,-0.3794354334,1.287594225,0.1988715733,-0.3100081197,0.6287364233,-0.7144738824,-0.2097827019,-1.048226289,-1.400762569,1.126159004
5,-0.5389871149,-0.9747664987,3.353582732,1.086176023,0.01042051953,1.099175194,0.6974992631,1.261493187,2.594515232,1.66634084,-0.3366670073
6,-0.5389871149,-0.2802135892,3.353582732,0.27774308,-0.03535500036,0.9815655017,1.662347579,0.5258552424,0.1439436634,-0.6120788352,-1.068080013
5,0.527638999,0.2158956318,3.353582732,1.40166205,-0.3100081197,0.6287364233,0.6269006058,1.39524554,-1.114457953,-0.7873418871,-1.474420572
5,2.897919252,0.315117476,1.287594225,-1.003918903,-0.17268156,-0.07692173354,0.2033086622,0.2583505354,-0.5183729768,-0.2615527313,-0.5804713425
6,-0.5389871149,-0.2802135892,3.353582732,0.27774308,-0.03535500036,0.9815655017,1.662347579,0.5258552424,0.1439436634,-0.6120788352,-1.068080013
5,0.527638999,0.2158956318,3.353582732,1.40166205,-0.3100081197,0.6287364233,0.6269006058,1.39524554,-1.114457953,-0.7873418871,-1.474420572
6,0.172096961,-0.08176990081,3.353582732,-0.9644831498,-0.4473346794,-0.4885556583,-0.3850134818,-0.4772874089,1.07118696,-0.08628967941,0.5572822219
6,1.238723075,-1.371653876,3.353582732,-1.02363678,-0.8135388386,-0.3121411191,0.6269006058,-1.012296823,-0.7170679689,2.893182203,1.451231451
6,-0.5389871149,-1.570097564,1.287594225,0.001692806684,-0.17268156,0.8051509625,0.5327690628,0.1580362702,1.004955296,-0.4368157833,-0.09286267207
6,-0.0649310643,-0.6771009661,3.353582732,-1.02363678,0.05619603943,-0.6061653511,-0.6438752251,-0.8116682927,-0.3859096488,-0.6997103612,0.1509416632
6,2.068321163,-1.173210187,1.287594225,0.1791536966,-0.1269060401,-1.547042894,-1.773453742,0.4255409772,-0.3859096488,0.8776571062,-0.01159456033
6,0.172096961,0.1166737876,1.287594225,-0.5109719865,0.05619603943,0.09949280566,-0.05555308117,-0.07603034839,-1.578079601,-0.7873418871,-0.9055437895
6,-0.5389871149,-0.08176990081,1.287594225,0.1791536966,0.01042051953,1.040370348,1.591748922,0.5258552424,0.3426386555,-0.5244473092,-1.068080013
5,-0.3019590896,2.696441737,-2.679103707,-0.7278686298,-0.5388857192,1.216784887,-0.3850134818,-1.146049176,-0.2534463207,-1.663657147,1.126159004
6,-0.5389871149,-0.08176990081,1.287594225,0.1791536966,0.01042051953,1.040370348,1.591748922,0.5258552424,0.3426386555,-0.5244473092,-1.068080013
6,-0.6575011276,-0.3794354334,3.353582732,-0.9842010265,5.778136026,-0.6649701975,-0.7144738824,-0.2766588786,0.5413336476,-0.8749734131,-0.4992032308
6,-0.183445077,0.5135611645,1.287594225,-0.9447652731,5.549258427,-0.9001895831,-1.043934283,-0.8785444694,-0.5183729768,0.08897337253,0.7198184453
6,0.172096961,0.1166737876,1.287594225,-0.5109719865,0.05619603943,0.09949280566,-0.05555308117,-0.07603034839,-1.578079601,-0.7873418871,-0.9055437895
6,1.594265113,0.6127830087,1.287594225,0.3171788333,0.01042051953,1.157980041,1.99180798,0.6596075959,-0.7170679689,0.2642364245,0.1509416632
5,-1.487099216,1.10889223,-0.7783942813,-0.3335110966,-0.5388857192,-0.4885556583,-1.443993341,-1.146049176,0.6075653116,-1.137867991,1.776303898
7,-1.487099216,1.307335918,-0.7783942813,-0.8856116431,-0.5388857192,-1.488238047,-2.008782599,-1.965282342,0.8724919677,0.08897337253,2.426448792
5,-0.183445077,1.307335918,-2.679103707,-0.7081507532,0.1019715593,0.2171024985,-0.03202019541,0.05772200511,0.3426386555,-1.225499517,-0.8242756777
9,0.2906109737,-0.180991745,1.287594225,-0.8264580132,-0.630436759,-0.2533362727,-0.5968094536,-1.246363442,1.203650288,-0.6120788352,1.938840121
6,0.7646670243,0.4143393202,1.287594225,-0.9250473965,-0.6762122789,0.5111267305,-0.6909409967,-1.146049176,-0.7832996329,-0.2615527313,1.613767674
7,-1.250071191,-0.8755446545,1.287594225,-0.2940753433,-0.2642325998,0.5111267305,-0.4791450248,-0.1763446135,1.004955296,-0.9626049391,-0.8242756777
5,0.05358294835,-0.08176990081,1.287594225,3.373449716,0.5139512384,1.393199426,2.274202609,2.799645252,-1.379384609,-0.1739212054,-1.555688683
7,1.4757511,-0.7763228103,1.287594225,1.066458146,0.1019715593,0.6287364233,1.732946236,0.9271123029,-0.6508363048,-0.2615527313,-0.417935119
6,0.7646670243,0.4143393202,1.287594225,-0.9250473965,-0.6762122789,0.5111267305,-0.6909409967,-1.146049176,-0.7832996329,-0.2615527313,1.613767674
6,1.594265113,-0.180991745,1.287594225,-0.2349217133,-0.2642325998,-0.9589944295,-0.9027369685,0.02428391674,-0.4521413128,-1.313131043,-0.3366670073
7,1.120209062,-0.180991745,1.287594225,-0.6292792465,-0.8593143584,-0.4297508119,-1.208664483,-0.7113540275,-1.048226289,-1.488394095,0.6385503336
7,1.357237088,-1.371653876,1.287594225,-0.9644831498,-0.4931101993,0.3935170377,-0.4320792533,-0.4104112321,0.4751019836,-0.7873418871,0.06967355141
5,1.357237088,0.1166737876,1.287594225,1.04674027,-0.4931101993,0.2759073449,-0.17321751,0.5927314191,-0.3196779847,-1.313131043,0.2322097749
6,0.7646670243,-0.8755446545,1.287594225,-0.9447652731,0.05619603943,0.3935170377,0.03857846186,-0.2766588786,1.40234528,-0.1739212054,0.1509416632
6,0.05358294835,0.6127830087,1.287594225,0.1791536966,-0.03535500036,1.510809119,1.591748922,0.5592933307,-0.6508363048,-0.7873418871,-1.230616236
6,-0.7760151402,-0.7763228103,1.287594225,-0.9447652731,0.8801553975,-1.076604122,0.1091771191,-0.1094684368,0.2101753275,0.2642364245,-1.068080013
6,-0.5389871149,0.9104485413,1.287594225,1.362226296,-0.03535500036,1.040370348,2.462465695,1.39524554,-0.3196779847,-0.08628967941,-1.636956795
8,-0.7760151402,-0.5778791219,1.287594225,-0.07717869997,-0.7677633187,-0.2533362727,-0.2438161672,-0.4104112321,1.468576944,-1.137867991,0.6385503336
7,1.120209062,-0.180991745,1.287594225,-0.6292792465,-0.8593143584,-0.4297508119,-1.208664483,-0.7113540275,-1.048226289,-1.488394095,0.6385503336
